SalesID,DeliveryID,DateKey,ProductType,Region,UnitsSold,SalesAmount
302984,100931,2025-03-30 00:21:18,Large Package,SE,4,333.27
302985,103016,2024-02-23 02:07:38,Freight,SW,2,24.62
302986,102528,2025-03-22 19:01:31,Medium Package,NW,2,349.02
302987,100645,2023-12-01 00:00:56,Small Package,MW,3,361.95
302988,104288,2025-01-18 21:28:43,Small Package,SE,4,103.69
302989,100499,2024-07-29 10:57:49,Medium Package,SE,1,360.5
302990,104247,2025-12-12 08:43:06,Freight,MW,2,497.05
302991,100668,2025-10-24 23:43:02,Large Package,NW,4,161.15
302992,102316,2025-04-10 01:37:45,Medium Package,NE,2,38.51
302993,104670,2023-03-06 06:53:31,S.,SW,4,428.2
302994,102038,2024-06-07 23:04:19,Freight,NW,1,118.36
302995,100316,2023-01-05 08:34:34,Large Package,SE,2,393.64
302996,102647,2023-01-08 02:38:01,Medium Package,NW,3,215.39
302997,100986,2025-04-04 20:58:29,Small Package,NE,1,453.84
302998,104291,2025-07-20 04:46:49,F.,NW,2,472.15
302999,104473,2025-02-05 06:11:52,Large Package,NW,3,210.11
303000,102165,2024-04-26 09:21:12,Medium Package,S.,2,490.82
303001,101937,2024-07-22 13:42:57,Large Package,NW,1,33.33
303002,103870,2025-11-18 01:53:49,Medium Package,SW,1,293.13
303003,103766,2025-02-16 01:03:36,Freight,MW,1,374.61
303004,104334,2024-01-16 06:04:12,Small Package,SE,3,225.33
303005,100381,2023-02-06 11:36:49,Medium Package,MW,4,336.19
303006,102840,2025-07-03 19:00:44,Medium Package,NW,1,167.55
303007,101655,2024-12-30 14:17:26,Freight,NE,1,57.16
303008,100663,2023-09-30 16:12:13,Freight,SE,4,420.76
303009,100501,2024-03-03 04:32:56,Small Package,N.,3,162.25
303010,100619,2025-10-05 06:01:30,Freight,NW,3,113.91
303011,101919,2025-06-06 01:44:44,Large Package,NE,4,115.94
303012,103626,2025-09-15 01:59:43,Large Package,NW,1,414.83
303013,100216,2024-02-11 05:18:36,Small Package,SW,3,51.55
303014,103042,2023-01-22 08:09:03,Small Package,NE,4,258.99
303015,102661,2023-01-27 20:05:59,Freight,SE,3,113.27
303016,100329,2023-07-12 03:13:29,Large Package,SE,2,332.85
303017,100935,2025-11-01 06:46:42,Freight,MW,2,403.52
303018,101464,2025-04-18 07:04:09,S.,SW,4,289.59
303019,100422,2024-12-30 06:57:57,Large Package,SW,1,315.14
303020,102653,2023-12-10 13:57:02,Small Package,SE,2,319.26
303021,103345,2023-02-12 15:06:24,Small Package,NW,1,295.04
303022,101181,2025-05-24 22:20:53,Freight,SW,3,125.16
303023,101690,2025-06-15 17:08:50,Small Package,SW,4,333.68
303024,104795,2023-07-08 22:08:10,Freight,NW,2,391.63
303025,103504,2024-05-24 13:16:20,Small Package,NE,4,415.58
303026,104208,2024-08-22 01:29:48,Small Package,NW,4,58.1
303027,104637,2023-05-23 05:35:11,Small Package,MW,4,210.9
303028,100940,2023-11-02 15:10:17,Large Package,MW,4,197.22
303029,101780,2025-11-13 11:39:01,Small Package,SE,4,463.26
303030,103509,2023-08-06 08:47:55,Medium Package,NE,3,336.54
303031,103471,2023-02-26 10:59:24,Large Package,SW,2,246.93
303032,102000,2025-07-09 17:32:15,Medium Package,SE,4,480.63
303033,100017,2025-01-13 21:31:02,Small Package,SE,2,97.18
303034,100158,2025-04-28 16:24:10,Large Package,SW,2,193.54
303035,101033,2025-11-18 07:51:59,Medium Package,SW,3,321.95
303036,104968,2024-12-06 02:58:45,Small Package,NW,2,264.85
303037,100564,2025-03-12 04:29:15,Large Package,MW,2,303.48
303038,100698,2023-01-28 01:30:01,Small Package,SW,2,385.6
303039,103126,2024-09-03 08:33:33,Freight,NW,3,354.12
303040,101768,2023-08-27 16:08:19,Freight,MW,1,335.42
303041,103227,2025-11-15 17:19:24,Medium Package,NE,2,363.36
303042,100889,2024-03-02 04:26:41,Large Package,NE,2,395.14
303043,100390,2025-09-10 23:14:45,Large Package,NE,2,121.04
303044,102809,2024-06-20 14:06:41,Large Package,SW,1,350.33
303045,102172,2023-07-16 04:22:05,Large Package,MW,1,338.95
303046,103699,2023-06-15 05:33:25,Large Package,MW,3,358.41
303047,102266,2025-11-25 20:48:11,Medium Package,NE,4,137.33
303048,104376,2024-09-15 08:53:40,Large Package,SE,2,155.0
303049,102487,2023-05-18 11:51:54,Freight,MW,4,390.04
303050,103111,2024-09-29 17:45:11,Freight,MW,1,201.44
303051,102518,2023-01-11 08:52:18,Large Package,NW,4,463.05
303052,101399,2024-11-03 01:14:12,Small Package,NE,3,74.58
303053,101214,2024-05-20 20:55:12,Large Package,SE,1,102.79
303054,102481,2023-04-16 08:40:57,Medium Package,NW,2,108.97
303055,102058,2023-02-16 08:27:41,Freight,SE,4,157.03
303056,100414,2023-08-30 02:49:33,Freight,SE,1,452.3
303057,103919,2024-11-27 15:01:24,Medium Package,SE,1,200.77
303058,104663,2024-02-12 02:37:33,Medium Package,SW,4,241.48
303059,102909,2023-04-04 00:41:32,Small Package,MW,4,222.94
303060,102402,2025-06-20 12:15:55,Freight,MW,4,407.3
303061,101579,2025-01-01 06:52:29,Large Package,NW,1,200.63
303062,101744,2024-11-24 19:32:23,Medium Package,SE,2,419.6
303063,100260,2024-08-18 01:41:05,L.,SE,1,251.34
303064,104675,2024-09-11 01:12:08,Medium Package,MW,2,136.79
303065,100969,2024-08-12 12:24:33,Medium Package,SE,4,226.78
303066,100094,2024-12-06 20:04:15,Freight,SE,4,210.41
303067,103792,2023-10-23 16:10:29,Medium Package,SE,3,135.98
303068,104081,2023-03-18 01:59:01,Freight,NE,2,78.76
303069,104421,2024-04-09 19:00:53,Small Package,NE,4,423.84
303070,100874,2024-06-10 00:41:14,Freight,NE,2,267.49
303071,103507,2025-09-18 08:41:58,Large Package,NW,2,136.55
303072,102718,2024-06-27 07:10:36,Large Package,SE,2,224.54
303073,104189,2024-02-19 18:19:32,Large Package,NE,2,310.81
303074,100335,2024-05-26 04:53:47,Large Package,NE,1,365.47
303075,101524,2024-12-30 06:21:06,Freight,SW,3,317.66
303076,100163,2023-07-17 13:15:10,Freight,NW,2,132.31
303077,102941,2025-02-10 09:55:13,Medium Package,NE,2,72.99
303078,104463,2024-11-26 02:34:04,Freight,NE,3,55.4
303079,100318,2025-10-02 20:27:31,Large Package,NE,4,71.85
303080,101278,2023-12-09 22:07:23,Freight,SW,2,185.97
303081,101854,2023-12-15 04:28:48,Small Package,SW,4,190.38
303082,101808,2024-01-12 06:14:18,Small Package,NW,1,489.54
303083,102943,2025-12-22 13:14:19,Small Package,SE,3,30.85
303084,101443,2023-12-21 04:51:27,Large Package,SE,1,323.49
303085,103765,2024-09-20 06:42:28,Small Package,NW,4,265.36
303086,100186,2025-09-22 10:15:41,Medium Package,SE,3,89.93
303087,100427,2024-08-03 18:53:30,Small Package,MW,1,475.37
303088,101147,2024-10-09 19:57:04,Large Package,SE,4,409.29
303089,104120,2024-12-04 03:52:46,Medium Package,SW,4,126.01
303090,101826,2024-05-01 04:21:03,Small Package,SW,3,160.13
303091,104572,2024-06-19 07:55:10,Freight,NE,3,116.03
303092,103758,2023-12-14 07:13:49,Freight,SW,4,168.05
303093,101680,2024-04-01 16:32:48,Large Package,MW,4,129.4
303094,103807,2023-05-13 14:17:07,Large Package,MW,1,143.76
303095,100121,2024-10-22 21:53:30,Large Package,MW,1,267.97
303096,103294,2024-01-25 14:29:55,Medium Package,NE,4,182.02
303097,100982,2025-01-14 11:09:41,Large Package,SE,2,255.12
303098,101253,2025-05-11 11:50:45,Small Package,NE,3,34.72
303099,100016,2025-11-08 22:30:59,Small Package,SW,3,375.91
303100,104097,2025-07-31 16:54:55,Freight,MW,3,465.57
303101,100266,2025-12-08 09:46:02,Freight,NE,4,498.3
303102,104018,2023-01-21 18:41:10,Small Package,NE,1,116.28
303103,101872,2023-08-07 11:47:50,Freight,MW,1,204.33
303104,100250,2023-09-23 17:03:07,Large Package,NW,3,487.36
303105,104372,2025-06-20 20:34:45,Large Package,MW,2,121.82
303106,103606,2025-03-09 20:53:24,Small Package,NW,3,278.94
303107,101849,2024-10-01 11:46:05,Medium Package,MW,3,403.65
303108,101720,2023-05-06 02:49:06,Medium Package,SE,3,33.68
303109,102271,2025-07-08 11:42:00,Medium Package,NW,2,70.44
303110,103622,2023-08-26 22:22:18,Freight,NW,3,114.35
303111,100940,2023-11-08 17:22:39,Medium Package,NE,1,238.67
303112,103484,2024-04-17 03:43:20,L.,NW,2,27.3
303113,100472,2024-04-13 07:20:26,Medium Package,SW,2,227.01
303114,100513,2023-08-23 14:41:56,Small Package,NE,1,97.53
303115,102212,2023-10-09 07:56:21,Freight,NE,4,427.87
303116,100299,2025-01-15 03:24:08,Large Package,SE,2,253.44
303117,102501,2024-12-15 14:49:39,Large Package,NE,2,54.18
303118,102686,2023-12-13 09:33:30,Small Package,NE,2,242.16
303119,103902,2024-11-21 03:32:03,Freight,SW,4,250.52
303120,103961,2023-01-24 23:17:15,Small Package,NE,3,163.85
303121,102528,2023-07-09 19:13:44,Medium Package,NW,4,196.53
303122,102122,2025-02-28 20:35:55,F.,SE,1,485.87
303123,102356,2024-08-18 18:09:57,Freight,SW,1,138.66
303124,104171,2024-12-13 02:28:25,Large Package,MW,1,344.76
303125,104055,2025-12-20 06:08:12,M.,MW,2,337.3
303126,102434,2023-05-19 16:54:54,Medium Package,MW,3,222.72
303127,103346,2024-11-29 17:39:16,Large Package,SW,3,467.43
303128,103004,2025-11-17 19:55:39,Small Package,MW,2,389.38
303129,102794,2025-12-27 23:47:06,Large Package,NW,3,30.1
303130,103782,2024-05-10 21:51:25,Small Package,M.,4,253.1
303131,104555,2024-05-19 23:19:50,Small Package,MW,1,74.71
303132,101564,2023-08-23 01:30:12,Freight,SE,1,157.71
303133,101863,2024-08-06 12:50:12,Medium Package,MW,2,134.58
303134,101598,2023-11-23 19:08:24,Medium Package,MW,2,382.66
303135,104756,2023-12-29 23:38:03,Medium Package,NE,2,139.58
303136,102316,2025-10-30 06:07:33,Large Package,NW,2,496.56
303137,103568,2024-02-15 13:07:06,Large Package,SW,1,81.59
303138,101219,2024-05-24 12:04:33,Small Package,SE,2,217.59
303139,101879,2024-09-01 06:10:15,Small Package,SW,1,254.91
303140,103176,2023-05-29 09:47:09,Large Package,MW,3,227.74
303141,101800,2024-08-05 04:23:49,Freight,NE,4,64.8
303142,101098,2024-04-21 17:55:17,Large Package,MW,3,128.36
303143,101120,2025-01-13 04:12:44,Small Package,MW,4,269.97
303144,103722,2023-08-31 21:15:09,Freight,SE,2,403.91
303145,104123,2025-05-04 09:43:35,Small Package,SE,1,350.43
303146,103173,2024-11-26 07:49:10,Large Package,SW,4,281.35
303147,102909,2025-02-15 06:22:55,Medium Package,MW,1,489.24
303148,104214,2025-05-16 09:50:38,Freight,SW,3,385.27
303149,101607,2023-06-23 00:42:23,Large Package,MW,2,435.94
303150,103098,2024-04-05 02:15:56,Freight,SE,2,26.1
303151,100149,2024-12-20 02:56:30,Medium Package,NE,4,123.76
303152,100681,2025-05-03 23:02:34,Medium Package,S.,3,365.53
303153,103225,2024-04-24 20:17:01,Large Package,SW,2,153.58
303154,100761,2023-10-31 17:42:16,Small Package,NW,3,189.91
303155,100182,2025-02-23 16:28:09,Freight,NW,3,303.55
303156,102230,2023-11-11 06:18:34,Freight,NE,1,280.48
303157,100172,2025-07-24 18:10:25,Medium Package,N.,3,125.96
303158,102589,2023-07-09 08:59:24,Large Package,NE,3,441.77
303159,101857,2023-12-29 19:15:43,Medium Package,MW,3,321.33
303160,100354,2024-09-04 10:45:22,Medium Package,NW,3,348.98
303161,102201,2024-10-21 13:55:49,Small Package,NW,2,417.69
303162,102432,2024-06-11 05:18:06,Medium Package,SW,1,69.17
303163,100732,2023-03-12 13:40:02,Large Package,NE,4,247.54
303164,100919,2024-01-03 03:13:00,Medium Package,SW,1,61.43
303165,101334,2025-08-14 05:02:58,Large Package,NW,2,55.21
303166,104649,2024-03-28 21:03:30,Medium Package,MW,2,366.19
303167,103140,2024-08-24 15:48:01,Small Package,SE,4,399.06
303168,100360,2024-02-10 15:13:51,Small Package,NE,2,45.18
303169,100873,2024-07-23 05:30:42,Medium Package,NE,2,424.38
303170,101086,2023-09-16 05:16:37,S.,MW,1,155.02
303171,100717,2025-04-23 17:09:30,Freight,MW,1,334.36
303172,102542,2023-10-13 16:29:35,Freight,NE,1,349.12
303173,104519,2023-01-24 21:07:44,Medium Package,NE,4,354.28
303174,104936,2024-05-21 01:32:55,Medium Package,MW,1,298.17
303175,100254,2025-03-06 20:20:27,S.,MW,4,74.36
303176,103834,2025-08-02 07:32:34,Small Package,MW,2,73.62
303177,104356,2024-07-16 03:50:02,Medium Package,NW,4,87.66
303178,100522,2025-02-14 09:59:57,Large Package,NE,4,462.04
303179,102627,2024-02-04 03:16:16,Large Package,NE,3,121.01
303180,100415,2024-03-29 05:01:39,Freight,MW,3,93.47
303181,103076,2024-01-17 13:31:59,Small Package,S.,2,494.46
303182,100917,2024-11-19 01:05:01,Small Package,SE,2,22.1
303183,100205,2024-10-24 11:54:44,Freight,NE,1,392.81
303184,102129,2024-01-08 13:08:34,Large Package,NW,4,425.69
303185,101090,2024-05-13 08:28:05,Large Package,SE,3,337.82
303186,104852,2024-07-23 07:28:48,F.,SW,1,487.93
303187,100266,2023-04-12 03:28:17,Medium Package,NW,3,180.03
303188,104846,2023-03-15 16:55:07,Small Package,MW,1,62.22
303189,101766,2024-06-20 08:31:43,Medium Package,SW,3,135.53
303190,101763,2025-02-14 13:44:45,M.,MW,1,67.6
303191,104570,2023-04-06 21:01:27,Large Package,NW,4,253.78
303192,101509,2024-01-30 12:53:46,Medium Package,NW,1,483.12
303193,100152,2023-06-20 04:32:29,Small Package,MW,2,268.43
303194,100553,2024-02-09 21:05:16,Small Package,SE,1,176.18
303195,104582,2024-09-16 16:03:51,Small Package,NE,3,455.03
303196,102618,2023-06-11 13:05:53,Freight,NE,4,314.42
303197,102676,2023-07-28 20:35:56,Medium Package,NW,1,466.4
303198,103796,2023-08-07 13:41:23,Medium Package,SW,1,483.28
303199,103842,2024-08-13 07:20:57,S.,MW,2,469.59
303200,101398,2025-10-28 19:53:36,Freight,SW,3,352.25
303201,101771,2025-04-29 03:25:50,Freight,MW,2,260.88
303202,103428,2023-10-10 22:47:05,Large Package,SW,1,159.28
303203,101056,2023-12-02 15:25:25,Large Package,MW,4,471.84
303204,100837,2023-05-28 07:06:50,Small Package,NW,3,281.6
303205,102612,2024-09-11 15:23:23,Medium Package,SE,1,497.78
303206,102732,2023-10-06 18:32:52,Medium Package,NE,1,460.78
303207,100966,2025-06-21 05:29:57,Medium Package,SW,3,201.79
303208,101521,2023-08-05 10:37:15,Freight,NE,2,440.19
303209,102770,2025-01-02 11:17:25,Medium Package,SW,4,276.68
303210,103796,2023-01-04 16:33:28,Freight,NW,2,376.46
303211,101021,2024-11-09 02:13:17,Small Package,NW,2,250.85
303212,103120,2025-07-10 21:37:07,Medium Package,SW,4,494.91
303213,103085,2025-02-28 11:08:17,Freight,SW,1,211.46
303214,103789,2025-01-21 23:08:40,Small Package,SW,3,65.98
303215,103265,2024-01-22 09:15:05,Small Package,NW,3,431.95
303216,102840,2025-12-26 22:19:18,Freight,SE,2,382.95
303217,101960,2023-09-25 16:07:17,Freight,SE,2,80.57
303218,100246,2024-05-28 23:19:54,Medium Package,SW,1,262.31
303219,103646,2024-11-09 21:19:16,Large Package,MW,4,345.74
303220,100431,2023-05-25 23:11:49,Medium Package,SE,4,216.71
303221,100566,2023-06-26 20:57:27,Large Package,NW,3,456.17
303222,100480,2025-01-10 14:49:05,Freight,NW,4,472.72
303223,104353,2024-07-11 13:33:29,Large Package,NW,2,436.87
303224,100534,2023-05-16 04:58:21,Freight,NE,1,274.78
303225,104271,2025-02-02 06:07:21,Small Package,NE,1,237.71
303226,100468,2025-07-13 15:06:59,Large Package,NW,2,300.82
303227,103958,2023-01-01 20:27:51,Large Package,SE,3,268.19
303228,102574,2024-01-11 00:38:11,Small Package,NE,2,67.38
303229,104914,2023-03-04 06:23:13,M.,MW,1,398.27
303230,104247,2024-04-18 03:17:08,Large Package,SW,1,471.71
303231,104919,2025-04-30 15:49:19,Freight,NE,1,255.51
303232,102328,2023-08-29 09:30:43,Medium Package,NE,4,49.54
303233,101621,2025-05-06 06:28:02,Small Package,SE,2,174.96
303234,102995,2025-12-17 06:26:12,Large Package,SE,3,78.85
303235,101970,2025-01-15 11:52:47,Small Package,MW,2,490.6
303236,100430,2025-05-13 13:47:52,Small Package,MW,2,85.72
303237,104093,2024-01-15 17:49:12,Freight,MW,2,58.69
303238,103663,2023-08-27 08:13:25,Small Package,MW,4,270.53
303239,104415,2023-08-20 03:07:51,Large Package,N.,2,51.21
303240,103242,2025-04-14 11:37:35,Small Package,MW,1,324.34
303241,102118,2023-04-28 15:41:52,Medium Package,MW,3,437.15
303242,101111,2023-09-22 15:00:48,Small Package,NW,4,140.19
303243,104065,2023-10-31 13:01:42,Large Package,NE,4,465.03
303244,104152,2025-09-26 23:49:15,Large Package,NE,4,330.12
303245,102214,2023-09-21 18:20:47,Large Package,NE,4,98.01
303246,104726,2024-11-24 13:44:36,Medium Package,SW,1,329.32
303247,100796,2024-08-16 10:38:27,Large Package,MW,1,54.93
303248,103307,2023-07-01 14:06:39,Medium Package,MW,3,187.78
303249,102969,2023-11-22 21:14:59,Small Package,MW,2,27.67
303250,101421,2025-07-15 15:25:41,Medium Package,SE,4,231.95
303251,104627,2025-04-07 03:25:11,Small Package,SE,2,419.37
303252,104102,2023-02-11 00:22:20,Small Package,SE,2,354.71
303253,101745,2024-11-25 01:16:02,Small Package,SW,3,115.42
303254,104074,2025-11-10 09:49:15,Large Package,MW,4,107.69
303255,102505,2025-05-02 02:26:37,Medium Package,NE,2,358.01
303256,100237,2025-05-20 03:37:10,Freight,NE,3,339.78
303257,102498,2025-08-15 20:27:58,Large Package,NW,2,88.27
303258,104587,2025-06-29 22:25:53,Large Package,SE,3,342.6
303259,100448,2024-09-16 13:31:18,Medium Package,SW,1,394.76
303260,103229,2025-01-08 18:31:58,Freight,N.,3,387.83
303261,101004,2023-06-18 16:51:12,Small Package,SW,3,214.69
303262,100638,2025-12-08 23:19:40,Freight,NE,1,410.79
303263,102250,2023-05-12 02:09:39,Medium Package,MW,4,207.11
303264,102629,2025-05-16 13:12:33,Large Package,NE,3,329.94
303265,102907,2023-09-11 13:33:29,Freight,NE,3,384.95
303266,104215,2023-04-12 13:05:40,Medium Package,SE,2,382.63
303267,104760,2023-02-02 14:46:41,S.,NE,3,186.54
303268,101558,2024-12-29 17:14:38,Large Package,SW,3,293.99
303269,102671,2025-02-02 19:35:47,Medium Package,MW,2,314.69
303270,102960,2025-02-25 20:49:05,Small Package,SE,4,132.73
303271,102227,2024-12-31 10:47:51,Large Package,NW,1,23.93
303272,104726,2025-01-18 11:18:14,F.,NE,1,67.66
303273,104737,2023-03-30 14:58:30,Large Package,SE,3,36.6
303274,100952,2024-12-23 00:11:34,Small Package,SE,4,163.35
303275,101535,2023-04-02 13:50:48,Medium Package,SE,1,176.45
303276,100492,2023-03-20 08:34:57,Small Package,SW,2,435.68
303277,101616,2025-07-13 05:20:46,Large Package,N.,3,79.97
303278,102990,2025-09-30 20:15:24,Small Package,SE,3,108.84
303279,103398,2025-02-04 20:50:07,Large Package,SW,4,317.61
303280,102444,2024-06-15 01:56:19,Small Package,NW,3,245.19
303281,103583,2023-01-01 11:45:32,Medium Package,MW,4,496.76
303282,100789,2025-05-01 02:18:19,Small Package,SW,1,385.74
303283,101129,2024-07-24 11:37:29,Large Package,SE,1,149.76
303284,103963,2025-11-16 09:40:58,Freight,NE,4,366.34
303285,102381,2023-12-24 18:01:12,Medium Package,SW,1,129.6
303286,104754,2023-05-02 10:06:18,Freight,MW,1,347.16
303287,101397,2025-11-11 17:56:48,Large Package,NW,1,37.53
303288,103546,2023-12-30 16:37:37,Medium Package,MW,4,115.81
303289,102499,2023-03-23 18:19:10,Large Package,NW,2,69.26
303290,104279,2024-05-25 07:22:51,Freight,SW,2,225.89
303291,103159,2025-12-19 04:22:19,Freight,NW,1,285.63
303292,104676,2025-04-11 00:09:00,Large Package,SE,2,144.53
303293,104717,2024-11-30 04:03:14,Large Package,SW,1,489.68
303294,104267,2024-12-01 17:50:09,Medium Package,NE,3,217.08
303295,102425,2024-09-11 19:03:07,Large Package,MW,2,289.65
303296,102224,2025-03-05 09:22:23,Freight,MW,3,242.49
303297,104706,2024-06-12 02:37:39,Small Package,SW,1,434.32
303298,102083,2024-11-18 19:27:52,Freight,NE,2,197.94
303299,101476,2025-08-16 11:43:44,Large Package,SW,2,472.68
303300,100224,2024-01-28 02:37:55,Freight,SE,3,406.38
303301,102040,2024-12-22 21:56:57,Large Package,SE,1,56.31
303302,102977,2024-08-30 08:27:17,Medium Package,NE,2,443.98
303303,101316,2025-05-31 23:09:05,Large Package,SW,4,107.16
303304,103544,2023-10-05 11:47:44,Large Package,NE,1,48.58
303305,103364,2023-10-20 10:34:40,Large Package,NE,4,126.39
303306,102796,2023-10-08 20:43:27,Large Package,SE,2,60.9
303307,101671,2023-07-23 15:49:30,Large Package,SE,2,318.66
303308,102813,2023-09-04 06:04:40,Freight,NE,4,234.8
303309,104462,2025-05-31 17:56:03,Freight,NE,2,247.92
303310,101506,2023-11-03 23:11:55,Small Package,NW,2,315.97
303311,100832,2024-02-15 11:14:49,Small Package,SE,1,259.22
303312,101023,2023-11-01 19:14:23,Medium Package,NE,1,495.97
303313,101410,2023-04-10 09:50:50,Medium Package,NW,1,319.39
303314,101212,2025-12-30 06:31:02,Small Package,N.,3,301.38
303315,104087,2023-11-28 08:01:34,Freight,NW,1,218.91
303316,104911,2024-08-25 13:44:09,Medium Package,NE,2,234.27
303317,102248,2023-04-30 23:49:37,Small Package,S.,2,494.96
303318,100174,2025-01-23 01:42:30,Freight,SE,3,22.64
303319,102189,2023-10-21 16:50:39,Small Package,NE,2,94.62
303320,103346,2023-02-03 00:18:17,Medium Package,MW,3,184.66
303321,102237,2024-03-10 10:31:57,Medium Package,MW,1,454.12
303322,101636,2025-05-25 21:03:45,Large Package,NW,4,470.21
303323,100857,2024-03-18 15:04:17,Small Package,SE,4,47.65
303324,102828,2025-10-17 05:46:20,Small Package,NW,4,87.98
303325,101568,2025-05-04 13:22:38,Small Package,SE,4,443.47
303326,101651,2025-07-02 04:34:38,Medium Package,MW,4,150.7
303327,103168,2025-10-25 03:08:29,F.,MW,3,212.53
303328,102376,2025-10-21 23:26:45,Small Package,NW,2,22.2
303329,103790,2025-08-08 20:50:53,Freight,SW,3,255.9
303330,103012,2024-02-03 07:57:20,Small Package,MW,2,435.35
303331,101396,2024-06-23 09:21:08,Medium Package,SE,1,195.01
303332,103582,2024-05-01 22:54:01,Freight,NE,3,442.84
303333,102822,2023-11-30 08:18:53,Small Package,N.,1,186.52
303334,102142,2025-03-16 00:21:42,Freight,N.,2,335.92
303335,102529,2025-11-04 03:46:14,Small Package,MW,2,160.94
303336,102058,2023-12-06 04:27:26,L.,S.,2,267.07
303337,101577,2023-03-09 03:19:55,Large Package,MW,2,417.59
303338,100430,2025-03-11 11:25:18,Large Package,SE,4,427.24
303339,103585,2025-01-02 13:13:12,Small Package,MW,2,56.73
303340,104432,2023-01-21 03:01:46,Freight,MW,2,466.06
303341,104470,2024-08-16 08:06:52,Large Package,MW,1,270.48
303342,101118,2024-10-13 16:00:09,Medium Package,MW,1,125.22
303343,104125,2023-01-20 18:11:19,Freight,SE,4,419.03
303344,100897,2023-08-30 14:21:13,Large Package,MW,4,324.91
303345,100841,2023-03-19 00:11:29,Medium Package,SW,4,263.84
303346,102267,2024-07-23 08:10:12,Medium Package,NW,4,409.62
303347,103242,2023-12-30 16:47:35,Medium Package,SE,4,117.85
303348,101887,2024-10-23 12:08:33,Small Package,SW,1,298.96
303349,100224,2025-03-06 05:21:02,Medium Package,NE,1,481.67
303350,103345,2023-11-05 13:07:30,Freight,NE,3,325.8
303351,100407,2024-01-28 08:36:01,Freight,SE,4,307.43
303352,102205,2023-02-18 16:48:51,Small Package,NW,2,34.14
303353,104804,2024-08-05 07:03:01,Medium Package,MW,4,107.67
303354,104125,2025-11-22 01:37:15,Freight,SE,3,313.83
303355,101192,2023-06-18 22:15:15,Small Package,MW,3,357.28
303356,102866,2025-01-01 00:34:28,Medium Package,MW,2,451.92
303357,102391,2023-10-22 21:14:11,Freight,NE,1,438.24
303358,101422,2023-05-24 18:18:15,Medium Package,NW,3,192.73
303359,104279,2024-12-12 12:08:30,Small Package,MW,2,351.14
303360,103273,2023-07-10 18:30:01,Large Package,SE,2,242.68
303361,104716,2025-02-02 21:33:36,Freight,NE,3,248.98
303362,104416,2025-09-26 19:11:02,Medium Package,MW,3,473.77
303363,102049,2025-11-27 18:58:28,Medium Package,N.,1,371.74
303364,102042,2023-03-02 09:36:20,Large Package,NE,2,484.71
303365,103659,2023-09-26 21:13:20,Medium Package,S.,2,391.94
303366,103163,2025-12-19 23:33:35,Small Package,SE,1,368.3
303367,101193,2023-11-27 00:39:40,Small Package,SW,3,225.24
303368,102818,2024-03-28 23:25:50,Medium Package,MW,2,71.11
303369,101328,2024-05-02 06:40:54,Medium Package,NE,1,322.57
303370,102642,2024-06-23 15:24:10,Freight,SW,2,244.81
303371,104177,2024-09-16 14:32:39,Small Package,SE,2,303.47
303372,101316,2024-02-21 22:18:05,Freight,NW,3,155.53
303373,104318,2025-10-24 12:11:10,Large Package,NE,2,114.09
303374,100878,2025-05-14 17:32:54,Freight,NW,3,147.27
303375,101061,2024-02-13 23:02:53,Medium Package,NW,2,335.63
303376,103204,2025-03-17 01:04:22,Freight,N.,2,477.43
303377,100594,2024-06-06 12:52:53,Freight,SW,2,496.13
303378,102075,2024-02-18 14:21:28,Freight,SW,1,408.15
303379,104280,2024-12-26 20:49:58,Small Package,NE,3,479.63
303380,100667,2024-07-17 06:26:37,Freight,MW,1,156.24
303381,104644,2025-11-10 04:23:35,Large Package,NW,4,21.7
303382,100216,2024-06-08 07:22:51,Freight,SW,2,113.15
303383,104703,2025-11-25 02:32:41,Freight,NE,4,324.54
303384,101272,2024-02-18 21:54:46,Freight,SE,3,451.67
303385,104790,2025-05-27 16:38:01,M.,SE,1,459.16
303386,102787,2024-02-06 08:59:10,Medium Package,NE,1,418.71
303387,104567,2024-07-26 14:20:35,Large Package,MW,3,385.93
303388,101361,2023-09-15 10:39:10,Medium Package,SE,3,166.01
303389,104480,2025-12-10 10:01:20,Medium Package,MW,1,62.12
303390,104098,2023-04-20 15:18:47,Small Package,NE,4,272.1
303391,104192,2025-10-05 14:31:31,Large Package,NE,3,180.93
303392,100596,2024-01-17 14:41:38,Medium Package,NW,2,81.52
303393,103981,2025-04-16 21:46:04,Small Package,NE,4,239.98
303394,102798,2023-02-03 23:01:55,Medium Package,MW,1,272.28
303395,104783,2025-07-23 22:39:03,S.,SW,3,391.64
303396,104738,2024-04-14 12:29:53,Medium Package,SE,3,407.9
303397,103578,2025-01-31 22:15:31,Medium Package,SE,4,244.89
303398,104784,2024-04-25 14:36:04,Medium Package,NW,3,461.95
303399,104708,2025-12-01 05:46:48,Medium Package,SW,2,398.56
303400,101752,2025-05-24 02:28:17,Freight,MW,1,227.59
303401,100699,2025-06-10 19:08:03,Medium Package,MW,4,188.12
303402,103317,2025-12-03 20:09:25,Large Package,NW,4,172.58
303403,100352,2024-01-01 12:26:24,Freight,NE,2,242.58
303404,101841,2025-12-26 19:59:01,Large Package,SW,3,178.55
303405,100476,2024-07-25 12:54:52,Freight,SE,4,245.04
303406,101426,2024-09-05 16:37:35,Freight,SW,1,297.09
